account_id,customer_id,bank_name,account_type,balance,open_date
ACC0001887,CUST0002564,Standard Chartered,Current,128136.57,2020-01-14
ACC0001888,CUST0000898,HSBC,Savings,132736.56,2020-04-05
ACC0001889,CUST0000951,Access Bank,Current,62285.11,2023-10-21
ACC0001890,CUST0002267,Barclays,Credit,307600.17,2022-01-12
ACC0001891,CUST0002383,Barclays,Savings,483311.64,2019-10-13
ACC0001892,CUST0001559,Citibank,Credit,76898.42,2022-09-02
ACC0001893,CUST0000885,JPMorgan Chase,Credit,443842.61,2022-08-14
ACC0001894,CUST0000473,Standard Chartered,Savings,29557.95,2024-12-24
ACC0001895,CUST0000888,Barclays,Credit,495234.93,2024-03-08
ACC0001896,CUST0001314,Barclays,Current,296988.77,2021-08-25
ACC0001897,CUST0000187,First Bank Nigeria,Savings,423224.48,2018-04-21
ACC0001898,CUST0000707,HSBC,Savings,469441.63,2022-05-26
ACC0001899,CUST0000482,Barclays,Current,206270.06,2024-09-16
ACC0001900,CUST0000046,JPMorgan Chase,Savings,158294.11,2018-03-16
ACC0001901,CUST0001872,HSBC,Current,273204.84,2018-03-20
ACC0001902,CUST0002566,JPMorgan Chase,Current,154519.98,2019-03-14
ACC0001903,CUST0001233,Citibank,Credit,5059.08,2019-09-09
ACC0001904,CUST0001267,HSBC,Credit,63038.16,2024-06-11
ACC0001905,CUST0002478,UBA,Credit,190897.59,2022-10-16
ACC0001906,CUST0002378,First Bank Nigeria,Current,70331.38,2018-11-26
ACC0001907,CUST0000984,Standard Chartered,Savings,8981.69,2020-06-19
ACC0001908,CUST0001704,HSBC,Credit,39102.14,2023-12-08
ACC0001909,CUST0000325,Barclays,Credit,498497.84,2023-09-03
ACC0001910,CUST0002258,Access Bank,Current,32381.85,2019-10-09
ACC0001911,CUST0000629,Standard Chartered,Savings,346095.79,2024-09-27
ACC0001912,CUST0001489,JPMorgan Chase,Savings,45110.0,2020-04-25
ACC0001913,CUST0001631,Citibank,Current,193063.73,2019-08-04
ACC0001914,CUST0002817,Access Bank,Credit,434501.94,2019-06-13
ACC0001915,CUST0002455,Barclays,Current,486252.65,2019-04-06
ACC0001916,CUST0000741,Barclays,Current,393610.36,2021-06-02
ACC0001917,CUST0002578,First Bank Nigeria,Savings,211231.32,2018-01-18
ACC0001918,CUST0001113,Citibank,Savings,308225.88,2018-11-01
ACC0001919,CUST0000804,Standard Chartered,Current,360719.55,2021-01-02
ACC0001920,CUST0001248,Citibank,Credit,155085.2,2021-05-23
ACC0001921,CUST0001049,UBA,Savings,335963.73,2019-09-24
ACC0001922,CUST0001046,Barclays,Credit,2722.03,2022-02-02
ACC0001923,CUST0002238,Barclays,Current,108589.98,2020-07-15
ACC0001924,CUST0002737,Barclays,Savings,68935.18,2024-04-04
ACC0001925,CUST0001785,HSBC,Savings,12098.35,2019-02-13
ACC0001926,CUST0000323,JPMorgan Chase,Credit,428714.69,2018-02-13
ACC0001927,CUST0001441,HSBC,Current,233306.68,2020-06-03
ACC0001928,CUST0002545,UBA,Savings,333110.31,2019-11-13
ACC0001929,CUST0002114,HSBC,Savings,70559.16,2018-02-25
ACC0001930,CUST0000221,Barclays,Credit,302939.73,2020-10-23
ACC0001931,CUST0002464,Citibank,Savings,405848.5,2020-08-14
ACC0001932,CUST0002457,Barclays,Savings,262426.62,2023-12-27
ACC0001933,CUST0002138,JPMorgan Chase,Savings,153615.52,2019-09-28
ACC0001934,CUST0000864,Standard Chartered,Credit,498185.17,2019-07-12
ACC0001935,CUST0002741,Barclays,Credit,457560.45,2023-06-24
ACC0001936,CUST0001956,HSBC,Current,72938.09,2022-03-25
ACC0001937,CUST0000636,UBA,Savings,250567.21,2018-10-26
ACC0001938,CUST0002223,First Bank Nigeria,Savings,97011.36,2024-04-10
ACC0001939,CUST0001471,First Bank Nigeria,Savings,163019.55,2021-08-12
ACC0001940,CUST0000356,JPMorgan Chase,Savings,317937.57,2021-06-10
ACC0001941,CUST0000669,JPMorgan Chase,Credit,461119.77,2021-11-03
ACC0001942,CUST0002563,Standard Chartered,Credit,222032.99,2024-09-08
ACC0001943,CUST0001235,UBA,Credit,51971.84,2023-03-15
ACC0001944,CUST0001831,UBA,Credit,85543.93,2022-11-16
ACC0001945,CUST0002503,Barclays,Current,315017.44,2022-01-15
ACC0001946,CUST0001486,UBA,Current,428116.73,2023-09-29
ACC0001947,CUST0002832,First Bank Nigeria,Savings,366224.81,2022-04-03
ACC0001948,CUST0002586,JPMorgan Chase,Savings,87975.91,2021-10-30
ACC0001949,CUST0002792,Access Bank,Savings,452009.7,2018-08-12
ACC0001950,CUST0002189,HSBC,Savings,484159.69,2023-09-29
ACC0001951,CUST0000568,Barclays,Savings,169200.14,2021-11-12
ACC0001952,CUST0000490,Barclays,Savings,487297.57,2019-05-14
ACC0001953,CUST0002293,First Bank Nigeria,Current,151294.97,2024-08-26
ACC0001954,CUST0001497,HSBC,Savings,182848.69,2024-04-24
ACC0001955,CUST0002600,First Bank Nigeria,Credit,454337.15,2022-02-24
ACC0001956,CUST0001341,Barclays,Savings,79143.65,2019-08-12
ACC0001957,CUST0001212,Standard Chartered,Current,280823.63,2024-07-21
ACC0001958,CUST0000348,HSBC,Current,251629.07,2018-09-02
ACC0001959,CUST0000885,JPMorgan Chase,Savings,241889.49,2018-10-23
ACC0001960,CUST0000176,Barclays,Credit,325152.02,2023-12-21
ACC0001961,CUST0000401,Access Bank,Credit,197059.1,2020-09-08
ACC0001962,CUST0000091,Access Bank,Current,334568.98,2018-06-04
ACC0001963,CUST0000968,Standard Chartered,Credit,33210.28,2024-12-30
ACC0001964,CUST0002041,Barclays,Credit,40366.73,2022-03-16
ACC0001965,CUST0000069,Access Bank,Savings,68069.63,2021-08-22
ACC0001966,CUST0002284,Standard Chartered,Current,410744.27,2019-05-02
ACC0001967,CUST0002408,JPMorgan Chase,Savings,200875.66,2021-07-30
ACC0001968,CUST0000939,UBA,Current,354520.59,2020-12-07
ACC0001969,CUST0001054,UBA,Credit,179187.28,2019-01-21
ACC0001970,CUST0002970,Standard Chartered,Savings,325011.15,2020-06-20
ACC0001971,CUST0000933,First Bank Nigeria,Current,16715.69,2019-01-17
ACC0001972,CUST0000863,UBA,Credit,6231.02,2018-11-30
ACC0001973,CUST0002561,UBA,Savings,334425.16,2021-08-02
ACC0001974,CUST0000713,Standard Chartered,Savings,3555.91,2021-03-31
ACC0001975,CUST0001017,UBA,Current,94732.28,2020-05-12
ACC0001976,CUST0001837,Standard Chartered,Credit,498232.36,2020-06-11
ACC0001977,CUST0001971,UBA,Savings,420444.1,2022-05-28
ACC0001978,CUST0000835,JPMorgan Chase,Savings,331390.89,2019-01-18
ACC0001979,CUST0002871,Citibank,Current,486384.97,2021-08-03
ACC0001980,CUST0002554,First Bank Nigeria,Savings,168105.44,2020-11-11
ACC0001981,CUST0001398,First Bank Nigeria,Savings,30904.78,2020-06-24
ACC0001982,CUST0001855,Access Bank,Savings,355099.45,2021-06-05
ACC0001983,CUST0001806,Access Bank,Savings,415423.16,2018-03-11
ACC0001984,CUST0000371,JPMorgan Chase,Credit,211434.95,2020-07-09
ACC0001985,CUST0000663,HSBC,Current,194996.06,2024-04-18
ACC0001986,CUST0002496,Barclays,Savings,213446.61,2023-09-18
ACC0001987,CUST0000578,UBA,Current,217408.99,2020-11-25
ACC0001988,CUST0000434,JPMorgan Chase,Current,180134.94,2022-02-03
ACC0001989,CUST0002696,First Bank Nigeria,Savings,444108.63,2023-09-06
ACC0001990,CUST0001074,UBA,Credit,133841.07,2018-09-22
ACC0001991,CUST0001728,First Bank Nigeria,Current,468243.24,2019-02-26
ACC0001992,CUST0000170,Citibank,Current,110408.74,2019-05-12
ACC0001993,CUST0002933,First Bank Nigeria,Credit,134575.67,2018-02-06
ACC0001994,CUST0002414,Standard Chartered,Credit,63281.18,2024-10-15
ACC0001995,CUST0001712,HSBC,Savings,22743.62,2020-07-21
ACC0001996,CUST0002471,First Bank Nigeria,Current,2773.91,2024-12-18
ACC0001997,CUST0000949,Standard Chartered,Credit,325940.18,2019-11-21
ACC0001998,CUST0002004,Barclays,Savings,261649.62,2018-10-06
ACC0001999,CUST0000925,First Bank Nigeria,Savings,423222.37,2021-01-06
ACC0002000,CUST0000510,JPMorgan Chase,Credit,14668.21,2020-01-07
ACC0002001,CUST0001943,First Bank Nigeria,Credit,339072.64,2020-12-06
ACC0002002,CUST0002402,HSBC,Credit,415860.16,2024-06-29
ACC0002003,CUST0001429,HSBC,Current,182880.64,2020-02-10
ACC0002004,CUST0000937,HSBC,Savings,29150.34,2022-12-05
ACC0002005,CUST0001574,Access Bank,Current,247117.51,2024-07-13
ACC0002006,CUST0000167,Citibank,Current,75683.12,2019-07-31
ACC0002007,CUST0000673,Barclays,Credit,72675.3,2018-05-02
ACC0002008,CUST0002411,Citibank,Current,455123.45,2019-05-25
ACC0002009,CUST0001877,First Bank Nigeria,Current,270559.91,2018-10-21
ACC0002010,CUST0001119,Standard Chartered,Savings,205198.7,2021-06-07
ACC0002011,CUST0001972,Standard Chartered,Current,356746.53,2021-08-29
ACC0002012,CUST0000775,Access Bank,Current,219106.7,2021-09-07
ACC0002013,CUST0002361,JPMorgan Chase,Current,384721.07,2024-10-15
ACC0002014,CUST0002495,Standard Chartered,Savings,194363.35,2020-06-30
ACC0002015,CUST0001503,Access Bank,Savings,189564.54,2024-05-26
ACC0002016,CUST0001657,Citibank,Credit,271302.94,2022-01-31
ACC0002017,CUST0002469,Standard Chartered,Current,463719.96,2024-12-18
ACC0002018,CUST0001965,HSBC,Current,466031.26,2018-10-30
ACC0002019,CUST0001975,Citibank,Savings,195949.74,2020-04-16
ACC0002020,CUST0000402,HSBC,Savings,110111.82,2021-03-21
ACC0002021,CUST0000301,Citibank,Current,93763.11,2024-03-10
ACC0002022,CUST0002620,Citibank,Current,28327.74,2020-07-29
ACC0002023,CUST0001006,JPMorgan Chase,Savings,467730.22,2021-01-10
ACC0002024,CUST0002930,HSBC,Current,199440.04,2024-06-27
ACC0002025,CUST0002745,UBA,Savings,357324.97,2020-07-03
ACC0002026,CUST0002524,Access Bank,Current,301214.62,2022-12-12
ACC0002027,CUST0001763,JPMorgan Chase,Credit,359856.74,2024-09-19
ACC0002028,CUST0000198,Standard Chartered,Savings,346360.55,2019-11-19
ACC0002029,CUST0000501,Citibank,Credit,100007.47,2022-02-28
ACC0002030,CUST0001995,Access Bank,Savings,63571.52,2020-11-18
ACC0002031,CUST0000980,JPMorgan Chase,Current,352196.42,2023-12-19
ACC0002032,CUST0002883,Barclays,Current,16891.93,2019-06-11
ACC0002033,CUST0001096,UBA,Savings,118406.39,2018-04-24
ACC0002034,CUST0001206,Barclays,Savings,189103.13,2019-04-23
ACC0002035,CUST0000516,Standard Chartered,Savings,345135.3,2024-09-05
ACC0002036,CUST0002442,Standard Chartered,Current,310453.05,2021-11-22
ACC0002037,CUST0000564,Access Bank,Savings,4064.25,2021-08-11
ACC0002038,CUST0001333,First Bank Nigeria,Savings,450766.53,2018-09-08
ACC0002039,CUST0001195,HSBC,Savings,418683.78,2020-10-11
ACC0002040,CUST0002782,JPMorgan Chase,Current,400449.79,2019-08-11
ACC0002041,CUST0000677,First Bank Nigeria,Savings,487143.63,2024-11-10
ACC0002042,CUST0002284,UBA,Savings,89166.45,2023-04-03
ACC0002043,CUST0002812,JPMorgan Chase,Current,389066.18,2020-05-21
ACC0002044,CUST0000650,First Bank Nigeria,Current,117910.71,2018-05-15
ACC0002045,CUST0000536,Access Bank,Credit,321519.59,2018-10-11
ACC0002046,CUST0000355,Standard Chartered,Credit,382331.96,2020-02-21
ACC0002047,CUST0002493,Standard Chartered,Current,468932.45,2020-06-09
ACC0002048,CUST0001192,First Bank Nigeria,Savings,408338.1,2018-01-16
ACC0002049,CUST0000123,Standard Chartered,Credit,122265.48,2024-01-07
ACC0002050,CUST0000610,UBA,Savings,228087.56,2020-12-18
ACC0002051,CUST0000143,Barclays,Savings,234162.28,2019-07-08
ACC0002052,CUST0002330,Access Bank,Savings,425474.44,2019-12-28
ACC0002053,CUST0001447,JPMorgan Chase,Current,139980.99,2021-11-19
ACC0002054,CUST0001192,Access Bank,Current,212302.3,2021-10-04
ACC0002055,CUST0001032,Citibank,Savings,446403.48,2022-12-10
ACC0002056,CUST0002562,UBA,Savings,52356.71,2020-08-24
ACC0002057,CUST0002755,Citibank,Current,154060.83,2018-08-13
ACC0002058,CUST0000888,Citibank,Credit,13994.93,2019-01-06
ACC0002059,CUST0002227,HSBC,Savings,124.4,2020-02-22
ACC0002060,CUST0002481,Barclays,Credit,80006.4,2023-10-11
ACC0002061,CUST0001478,UBA,Credit,188886.71,2022-07-01
ACC0002062,CUST0001085,JPMorgan Chase,Credit,493414.2,2024-10-12
ACC0002063,CUST0002309,HSBC,Credit,410333.77,2020-09-04
ACC0002064,CUST0002927,Access Bank,Savings,467630.42,2021-01-14
ACC0002065,CUST0002456,First Bank Nigeria,Current,238301.04,2021-08-27
ACC0002066,CUST0000400,Standard Chartered,Savings,384659.24,2020-01-28
ACC0002067,CUST0001650,UBA,Current,336445.94,2022-03-11
ACC0002068,CUST0000331,Barclays,Current,117508.6,2024-01-28
ACC0002069,CUST0002129,Standard Chartered,Current,83428.41,2023-05-24
ACC0002070,CUST0002036,Access Bank,Current,126131.95,2024-04-08
ACC0002071,CUST0002730,Barclays,Credit,126541.85,2021-10-19
ACC0002072,CUST0001721,HSBC,Credit,279181.54,2023-03-30
ACC0002073,CUST0000152,First Bank Nigeria,Current,248354.59,2018-07-04
ACC0002074,CUST0002558,Citibank,Current,343962.94,2024-03-28
ACC0002075,CUST0001074,HSBC,Credit,259125.82,2024-05-24
ACC0002076,CUST0001924,Standard Chartered,Current,15248.29,2018-11-17
ACC0002077,CUST0002921,Citibank,Credit,15237.94,2021-11-25
ACC0002078,CUST0000715,Barclays,Current,290372.98,2019-01-26
ACC0002079,CUST0001429,JPMorgan Chase,Current,429462.65,2023-02-16
ACC0002080,CUST0001314,Access Bank,Current,237331.33,2022-06-17
ACC0002081,CUST0002863,UBA,Current,464360.05,2018-08-21
ACC0002082,CUST0002548,Citibank,Current,427049.16,2022-08-24
ACC0002083,CUST0000280,HSBC,Credit,314673.11,2020-07-29
ACC0002084,CUST0000013,HSBC,Credit,37231.5,2018-05-24
ACC0002085,CUST0001219,UBA,Current,33180.0,2019-10-31
ACC0002086,CUST0002289,Standard Chartered,Credit,57978.37,2019-12-05
ACC0002087,CUST0000751,UBA,Credit,93232.15,2023-09-07
ACC0002088,CUST0001423,Citibank,Credit,78215.88,2023-12-06
ACC0002089,CUST0000213,JPMorgan Chase,Credit,217777.48,2021-10-15
ACC0002090,CUST0001025,Standard Chartered,Current,66606.18,2018-07-23
ACC0002091,CUST0001922,Citibank,Current,272905.74,2018-05-31
ACC0002092,CUST0002438,JPMorgan Chase,Savings,192905.47,2024-03-29
ACC0002093,CUST0000145,HSBC,Current,150490.75,2023-02-12
ACC0002094,CUST0001734,First Bank Nigeria,Current,443940.77,2023-03-05
ACC0002095,CUST0000174,First Bank Nigeria,Current,276563.38,2021-05-13
ACC0002096,CUST0000932,Barclays,Savings,56858.16,2019-01-28
ACC0002097,CUST0002802,First Bank Nigeria,Current,342157.75,2021-03-12
ACC0002098,CUST0002082,Citibank,Credit,84353.79,2019-04-28
ACC0002099,CUST0001002,HSBC,Current,331688.4,2018-09-22
ACC0002100,CUST0002883,HSBC,Savings,130471.16,2022-01-05
ACC0002101,CUST0002343,Access Bank,Current,329566.16,2021-07-01
ACC0002102,CUST0000512,Barclays,Current,33590.39,2018-03-11
ACC0002103,CUST0001803,First Bank Nigeria,Current,71666.88,2023-09-25
ACC0002104,CUST0002048,UBA,Credit,152279.01,2019-04-07
ACC0002105,CUST0002604,Standard Chartered,Current,363890.61,2023-03-10
ACC0002106,CUST0002927,Standard Chartered,Current,252325.52,2021-03-01
ACC0002107,CUST0002598,Access Bank,Savings,416722.84,2018-08-05
ACC0002108,CUST0000032,Access Bank,Current,18729.23,2019-09-30
ACC0002109,CUST0000296,HSBC,Current,188941.88,2022-01-04
ACC0002110,CUST0001229,JPMorgan Chase,Credit,139878.84,2024-08-04
ACC0002111,CUST0001214,First Bank Nigeria,Current,143729.19,2024-11-22
ACC0002112,CUST0000492,JPMorgan Chase,Credit,405230.9,2020-10-28
ACC0002113,CUST0001881,Barclays,Current,119489.1,2023-04-16
ACC0002114,CUST0002608,UBA,Credit,114430.78,2022-09-29
ACC0002115,CUST0001071,HSBC,Savings,266973.39,2021-10-13
ACC0002116,CUST0002676,First Bank Nigeria,Credit,467310.92,2021-12-07
ACC0002117,CUST0000669,Access Bank,Savings,147538.41,2021-04-28
ACC0002118,CUST0002751,First Bank Nigeria,Current,36143.19,2020-07-25
ACC0002119,CUST0000691,Citibank,Credit,296257.21,2019-11-11
ACC0002120,CUST0000628,JPMorgan Chase,Current,460845.0,2019-07-22
ACC0002121,CUST0001648,UBA,Current,162037.11,2018-07-06
ACC0002122,CUST0001910,UBA,Current,392816.13,2019-09-09
ACC0002123,CUST0000926,Citibank,Current,406360.3,2021-07-18
ACC0002124,CUST0000963,First Bank Nigeria,Current,430525.19,2018-11-10
ACC0002125,CUST0002260,Citibank,Savings,308870.57,2022-05-10
ACC0002126,CUST0002672,First Bank Nigeria,Current,29528.31,2022-12-14
ACC0002127,CUST0001259,HSBC,Savings,342018.87,2018-08-05
ACC0002128,CUST0001425,JPMorgan Chase,Credit,271276.58,2020-04-23
ACC0002129,CUST0001800,JPMorgan Chase,Credit,91724.54,2020-12-08
ACC0002130,CUST0001546,JPMorgan Chase,Credit,488266.12,2024-04-14
ACC0002131,CUST0000630,HSBC,Credit,229126.73,2021-11-25
ACC0002132,CUST0002872,Citibank,Savings,484065.76,2018-02-01
ACC0002133,CUST0000206,UBA,Credit,382867.79,2022-11-21
ACC0002134,CUST0000591,First Bank Nigeria,Current,230102.77,2019-11-23
ACC0002135,CUST0001509,First Bank Nigeria,Savings,270702.33,2022-10-05
ACC0002136,CUST0001014,HSBC,Savings,415680.32,2020-03-15
ACC0002137,CUST0002009,UBA,Savings,233361.59,2024-10-31
ACC0002138,CUST0002007,First Bank Nigeria,Current,441360.86,2021-12-03
ACC0002139,CUST0002649,First Bank Nigeria,Savings,121705.98,2021-09-05
ACC0002140,CUST0002106,UBA,Current,194041.6,2023-02-19
ACC0002141,CUST0002940,Barclays,Current,315491.16,2018-10-06
ACC0002142,CUST0001037,Barclays,Credit,84720.82,2021-02-27
ACC0002143,CUST0002543,Access Bank,Current,93607.78,2023-08-13
ACC0002144,CUST0000793,UBA,Savings,259681.12,2018-01-19
ACC0002145,CUST0002088,HSBC,Current,3504.65,2021-01-20
ACC0002146,CUST0002854,HSBC,Credit,387637.95,2018-03-05
ACC0002147,CUST0002936,JPMorgan Chase,Savings,105258.45,2019-11-08
ACC0002148,CUST0001695,UBA,Savings,348926.42,2019-06-30
ACC0002149,CUST0001274,Access Bank,Savings,198001.5,2019-04-10
ACC0002150,CUST0002266,UBA,Current,373882.43,2024-12-02
ACC0002151,CUST0001964,HSBC,Credit,131093.58,2018-11-29
ACC0002152,CUST0002929,HSBC,Current,129571.09,2020-09-01
ACC0002153,CUST0001034,HSBC,Credit,67654.55,2019-10-15
ACC0002154,CUST0000754,HSBC,Current,130922.8,2021-01-01
ACC0002155,CUST0002766,Citibank,Savings,62704.39,2023-06-23
ACC0002156,CUST0000292,First Bank Nigeria,Savings,208025.15,2019-07-01
ACC0002157,CUST0000245,Citibank,Credit,246235.85,2019-12-26
ACC0002158,CUST0000657,Standard Chartered,Current,122749.08,2020-10-29
ACC0002159,CUST0001032,HSBC,Current,246096.94,2019-08-25
ACC0002160,CUST0002515,Barclays,Credit,213446.4,2018-04-01
ACC0002161,CUST0001631,First Bank Nigeria,Savings,134109.79,2023-02-23
ACC0002162,CUST0002203,HSBC,Current,102568.76,2020-04-27
ACC0002163,CUST0000289,Access Bank,Credit,457494.07,2024-07-07
ACC0002164,CUST0001423,Standard Chartered,Current,288211.06,2019-06-06
ACC0002165,CUST0002437,Barclays,Savings,176093.68,2024-05-19
ACC0002166,CUST0000656,JPMorgan Chase,Savings,341854.77,2019-07-13
ACC0002167,CUST0001065,HSBC,Credit,227691.64,2021-11-14
ACC0002168,CUST0000350,Standard Chartered,Current,438182.76,2019-01-02
ACC0002169,CUST0000149,First Bank Nigeria,Savings,266577.01,2020-02-24
ACC0002170,CUST0001050,HSBC,Savings,464950.85,2019-07-07
ACC0002171,CUST0002261,Standard Chartered,Credit,54900.53,2023-11-23
ACC0002172,CUST0000498,Access Bank,Savings,199014.73,2020-02-08
ACC0002173,CUST0000758,Citibank,Current,50597.92,2019-08-15
ACC0002174,CUST0001745,JPMorgan Chase,Credit,406759.42,2019-09-28
ACC0002175,CUST0000492,Standard Chartered,Savings,35892.65,2020-01-31
ACC0002176,CUST0001998,HSBC,Savings,373996.21,2018-10-01
ACC0002177,CUST0002833,Standard Chartered,Current,275525.28,2023-11-26
ACC0002178,CUST0001948,UBA,Current,29901.7,2024-02-10
ACC0002179,CUST0002579,Access Bank,Credit,343644.98,2019-06-23
ACC0002180,CUST0000807,HSBC,Savings,460161.32,2021-07-29
ACC0002181,CUST0002355,First Bank Nigeria,Savings,8975.67,2022-05-19
ACC0002182,CUST0001505,Access Bank,Current,83907.5,2018-07-01
ACC0002183,CUST0002892,UBA,Credit,414812.67,2024-09-10
ACC0002184,CUST0001972,Barclays,Current,84727.65,2021-09-07
ACC0002185,CUST0002129,Access Bank,Current,5890.37,2022-06-23
ACC0002186,CUST0002564,JPMorgan Chase,Credit,1300.77,2021-09-18
ACC0002187,CUST0002648,UBA,Credit,185939.58,2020-11-11
ACC0002188,CUST0000291,Barclays,Current,20820.9,2023-08-19
ACC0002189,CUST0000261,HSBC,Credit,146913.68,2023-11-29
ACC0002190,CUST0001151,HSBC,Credit,108582.86,2021-07-27
ACC0002191,CUST0002658,HSBC,Current,42913.92,2018-11-07
ACC0002192,CUST0001833,Barclays,Credit,125820.06,2020-02-18
ACC0002193,CUST0001500,Access Bank,Current,4707.46,2019-05-24
ACC0002194,CUST0001612,Access Bank,Savings,178095.48,2019-07-17
ACC0002195,CUST0001993,First Bank Nigeria,Current,425254.24,2019-08-27
ACC0002196,CUST0000513,Barclays,Savings,324686.98,2022-06-15
ACC0002197,CUST0002050,Citibank,Current,98865.72,2020-11-17
ACC0002198,CUST0002392,Standard Chartered,Credit,78331.98,2024-06-17
ACC0002199,CUST0000705,JPMorgan Chase,Credit,107679.3,2022-12-08
ACC0002200,CUST0001961,UBA,Current,353822.54,2019-09-01
ACC0002201,CUST0001345,HSBC,Current,159302.38,2024-10-30
ACC0002202,CUST0002054,Standard Chartered,Savings,353498.25,2022-04-19
ACC0002203,CUST0002792,HSBC,Savings,54475.37,2024-04-28
ACC0002204,CUST0000093,Standard Chartered,Credit,442454.86,2018-12-08
ACC0002205,CUST0001039,UBA,Credit,245163.93,2022-12-20
ACC0002206,CUST0002293,Citibank,Savings,314846.3,2024-12-12
ACC0002207,CUST0002257,JPMorgan Chase,Savings,85848.82,2021-12-24
ACC0002208,CUST0002169,HSBC,Credit,68151.78,2022-05-02
ACC0002209,CUST0002577,JPMorgan Chase,Savings,323427.02,2022-07-18
ACC0002210,CUST0001263,Citibank,Savings,171143.07,2021-08-14
ACC0002211,CUST0002251,HSBC,Credit,354023.93,2020-03-15
ACC0002212,CUST0000397,HSBC,Savings,125800.01,2023-05-23
ACC0002213,CUST0002369,UBA,Savings,259418.18,2020-12-09
ACC0002214,CUST0000178,UBA,Current,81247.51,2021-04-22
ACC0002215,CUST0000696,JPMorgan Chase,Current,233224.79,2024-09-26
ACC0002216,CUST0002262,Access Bank,Savings,76705.95,2018-01-26
ACC0002217,CUST0000271,JPMorgan Chase,Credit,79957.31,2022-01-29
ACC0002218,CUST0002500,First Bank Nigeria,Credit,263662.88,2018-06-23
ACC0002219,CUST0001390,Citibank,Current,67076.77,2021-01-25
